Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-GF-A3OT-06A-23R-A239-07	0.0196326911111321	0	0.0131077087591659	0.131702509275257	0	0.128599733634847	0.028004396463155	0.061191497315354	0.010050301684387	0	0.0456238443665205	0	0	0.226814774718434	0.0867809334085257	0.170290276676778	0	0	0	0.0729841868971751	0.00274580638079361	0.00247133930847445	0	0.228984003609029	1.00234918283402
TCGA-FS-A1YX-06A-11R-A18T-07	0.0268436703228293	0	0.0195760503277756	0.0299366402358951	0	0.0415943051643476	0.00898761514003107	0.0521633652588767	0.0310313267718797	0	0.0239408589895826	0	0.00841258855257199	0.278563750056119	0.0421810214705489	0.397985046964533	0	0	0.019780152084007	0.0115086005900466	0.0033476731057116	0.00414733496524372	0	0.40605854851142	0.923624169995303
TCGA-D3-A8GC-06A-11R-A37K-07	0.0725795958194861	0	0.170312685740297	0.0134473622524729	0	0.0704775195657531	0.0126686852390814	0.0788525141300697	0.0122586876955282	0.00189208136413165	0.0103590268866009	0.00146761830200822	0.0052723131221168	0.260942443484523	0.0381080107529318	0.239861009916198	0	0	0.0115004457288007	0	0	0	0	0.632861250094183	0.7945010432034
TCGA-WE-A8ZX-06A-11R-A37K-07	0.0209377780686461	0.00311136024258884	0.0659376256507181	0.278535743043233	0	0	0.0531391738829345	0.128158767854074	0.031358479533855	0	0.0688239428039419	0.00947586379976036	0.0518395677320199	0.0589378397988909	0.0661881664151732	0.151746913852525	0.00399489503318241	0	0.0078138822884562	0	0	0	0	0.604669929005949	0.811071045750554
TCGA-D3-A51R-06A-11R-A266-07	0.227172333507631	0	0.190485148554953	0.00761778959985042	0	0.0922844700783603	0	0.0361790041832367	0.0746903825502533	0	0.0432248916848849	0	0.0012331778090959	0.188466405243424	0.0093287626113129	0.121031450136336	0	0	0	0.00828618404066254	0	0	0	0.288226647164412	0.966771569453199
TCGA-EB-A3XD-01A-22R-A239-07	0.0409546551202227	0	0.0224802114517832	0.149817885677915	0.0287060061016892	0.0572045693222309	0	0.0514650861256186	0.0389511768679094	0	0.0171497714337612	0.00455365912526635	0	0.258609358513912	0.0690370524404917	0.114922543394029	0.0374444807071964	0	0.108703543717975	0	0	0	0	0.749539011911542	0.728513483862413
TCGA-FS-A1ZS-06A-12R-A18T-07	0.0435135931063923	0	0.00398313401288281	0.0190933899573723	0	0.0535999149859624	0.042269472272958	0.0196381507819988	0.00599311772544384	0.0116228535540547	0.015898757640049	0	0.00516367402702082	0.287732751724591	0.0101317904809738	0.390741386270443	0	0.0302531830444052	0.060295839896973	0	6.89905184792708e-05	0	0	0.720984970403956	0.715866766288554
TCGA-EB-A551-01A-21R-A27Q-07	0.0382590357157955	0	0.104842069702386	0.209688164173269	0	0	0.0326458582440097	0.15691864586819	0.0570300884478843	0	0.0501904890529396	0.0180586480897192	0.0389189459841167	0.0158621128396997	0.107802503875398	0.157514001096456	0	0	0.012269436910136	0	0	0	0	0.708827759970288	0.75390274395531
TCGA-DA-A3F2-06A-11R-A20F-07	0.0184068033587503	0.0119763020082269	0.027126899030956	0.284252794437496	0	0	0	0.0625331551746336	0.0879020346963219	0	0.0762685308407322	0.0143630639353193	0.00460867180773646	0.197888189188606	0.0150184986180804	0.177849581497618	0	0	0.0218054754055236	0	0	0	0	0.708599774587521	0.741448656471477
TCGA-EB-A44N-01A-11R-A266-07	0.108677688382907	0.0293477298763478	0	0.0540723460289049	0	0.123541481538885	0	0.0964393820000888	0.0558876985487645	0	0.0209182306369818	0.0065115042403772	0	0.244061412071096	0.0614237137635764	0.0917446833014298	0	0.017587925581831	0.0881759391916474	0	0	0.00161026483716184	0	0.695735040319868	0.764078403533171
TCGA-EE-A2MN-06A-11R-A18S-07	0.0403540494530189	0	0.0211019149219101	0.278400402534501	0	0.033913227002706	0.0101800921338352	0.111686370328467	0.107252063381164	0	0.000457649360358933	0.0188894192694416	0.0440661323329632	0.052855510017563	0.0787746643561632	0.188705085950757	0.00113030013579166	0	0.0122331188213595	0	0	0	0	0.5495730693431	0.839379201005515
TCGA-D3-A2JA-06A-11R-A18T-07	0.0130057623298238	0	0.0169140319432307	0.0148110606722533	0	0.192764010665499	0.005246978906142	0.0649515879382071	0.00386499027882976	0	0.0619897832446913	0	0	0.199888994100224	0.0718859872170686	0.32193312020546	0	0	0.0327436924985706	0	0	0	0	0.612496320807483	0.801736414371236
TCGA-Z2-AA3V-06A-11R-A39D-07	0.0269371148931894	0	0	0.182913429994816	0.0120063911608845	0	0	0.0859504036875268	0.0881393332962888	0	0.0787039248696896	0.0243625077467574	0.0204330902570738	0.320812078089005	0.049400468691763	0.0902317970641695	0	0	0.0201094602488361	0	0	0	0	0.72113506839507	0.726334795564288
TCGA-BF-A5EQ-01A-21R-A27Q-07	0.0985924749168765	0.0108093590918619	0.0326658889692402	0.1908464717332	0	0	0.00719880434622195	0.15509474245327	0.0270397384512881	0.0224837144650083	0.0378723185029764	0	0.00892040398539782	0.138694600067391	0.0692281569311986	0.190132091994852	0	0	0.0104212340912173	0	0	0	0	0.61842001066527	0.805675297334331
TCGA-EE-A29R-06A-11R-A18T-07	0.0124032636905823	0.00564820661047997	0.0577839955428534	0.0883866438004219	0	0.0852321366495821	0	0.111372324444813	0.0198912232958964	0	0.0756265143863184	0	0	0.207945100153553	0.0514446323334695	0.148095005031658	0.00352541083664091	0	0.132645543223732	0	0	0	0	0.343837006494579	0.941555206142344
TCGA-EE-A2GR-06A-11R-A18S-07	0.123348381085042	0	0.148950169397909	0.0107219869275766	0	0.00303175839670856	0	0.105841836344646	0.015774962207476	0.0213443522590347	0.0337141879987751	0	0	0.287367144243044	0.0768352524019625	0.143937847804454	0	0	0.029132120933371	0	0	0	0	0.16430299179667	1.02621885821429
TCGA-WE-A8K5-06A-11R-A37K-07	0.00998575449082212	0.00997326071176305	0.0251935746109772	0.123473656093195	0	0.0209380990868446	0.0142761656007958	0.106936119706051	0.0738097334431475	0	0.0182057462041703	0.0048826901155923	0.00481930362243522	0.279132502708409	0.0913478678653168	0.178306343259985	0	0	0.0387191824804961	0	0	0	0	0.732598615966733	0.727201643483228
TCGA-D3-A3C3-06A-12R-A18S-07	0.0725011325749806	0	0.0362567665290335	0.214067077154531	0	0.0570204104474074	0.0136075107675765	0.0770561605552142	0.0972938210177349	0	0.0159186398906013	0	0.00796542411294124	0.0867556005819447	0.0946724948744647	0.21985705058075	0.00702791091282051	0	0	0	0	0	0	0.452038477629946	0.891160242555555
TCGA-D3-A3C1-06A-12R-A18S-07	0.111459770074249	0	0.0140960296446508	0.195703752365508	0	0.021326284334526	0	0.0730195345338817	0.111054275178684	0	0	0.060271955624038	0.0329003542321324	0.132667561567373	0.0191011336973877	0.160997464390462	0.00241139665308521	0	0.0637681257488658	0	0	0.00122236195515642	0	0.0694492292934462	1.06000901973072
TCGA-FS-A1ZF-06A-12R-A18S-07	0.0210239810644895	0	0.0439791038490999	0.135079436103917	0	0	0	0.12139983536671	0.0815702669585228	0	0.0312706190035709	0	0.00194180093574348	0.266485629347993	0.0392510704221646	0.195471758003172	0	0	0.0625264989446164	0	0	0	0	0.657977686219547	0.779090419049531
TCGA-WE-A8ZR-06A-11R-A37K-07	0.116278496364068	0.0895197482746307	0.0482211935290112	0.0485172696403544	0	0	0.00213009949306737	0.11468454920339	0.0283602792278133	0	0.0391678262276577	0	0	0.403720067874234	0.0325839055691948	0.0750833060596605	0	0	0	0	0.00173325853691887	0	0	0.58354392228899	0.815452021186063
TCGA-RP-A695-06A-11R-A311-07	0.0445871115055299	0	0.0570469254725479	0.254010628761774	0	0.024098796213419	0	0.105958093745278	0.0543426445108923	0	0	0.0239358263024683	0	0.170503503561847	0.0288977032000519	0.236618766726191	0	0	0	0	0	0	0	0.37653335582303	0.929238629453876
TCGA-ER-A198-06A-11R-A18T-07	0.0225134772960048	0	0.017808829970755	0.0948723254782053	0	0.0524727010987815	0.00979077424257899	0.104397301575099	0.0316103606616338	0.0228239126766925	0.0151682193085763	0.0253513834099476	0.0238135073083174	0.229081832376897	0.0780681331491368	0.212842183477912	0.0155296251926247	0	0.0432745591619208	0	0.000580873614917288	0	0	0.615920575506382	0.802844555622422
TCGA-EE-A2MU-06A-21R-A18S-07	0.0231781063534293	0	0.00147496889976762	0.213190001076466	0	0.0428706574424681	0.0222355531202713	0.0593344697259558	0.0611396571985117	0	0.0524266390588194	0.0117429691748107	0.0161994600051822	0.135505160715848	0.107812603652492	0.222677883907262	0	0	0.0302118696687148	0	0	0	0	0.731142053129814	0.731949557934538
TCGA-FW-A3TV-06A-11R-A239-07	0.218140388909824	0	0.0207250851453374	0.0830206391861217	0	0.0871813466593346	0.0075147122363809	0.127340066018981	0.0189318601918724	0	0.0402652256322812	0	0.011067359843874	0.102247621460762	0.0559717907056487	0.221643457154569	0	0	0.0059504468550141	0	0	0	0	0.336695136420083	0.945239283109416
TCGA-BF-AAP0-06A-11R-A39D-07	0.0842598153879471	0.0655549213034075	0	0.24263956811983	0	0.0249932090243378	0.00487090666893257	0.0967761055774716	0.0958422488346821	0	0	0.0287943432230222	0.0179503097038009	0.0956621526483804	0.107887471218042	0.0981339573404056	0.0105025812672376	0	0.0261324096825021	0	0	0	0	0.817742933365889	0.677396958779178
TCGA-D3-A2J9-06A-11R-A18T-07	0.052160886904944	0.0191621895123908	0	0.356040627279902	0	0	0.0013654310580849	0.12005557582767	0.0649736325388174	0.0351281444860686	0	0	0	0.126870262255877	0.0959165327908866	0.126472484790581	0	0	0	0.00185423255477701	0	0	0	0.797471747124876	0.671319193411005
TCGA-D3-A3ML-06A-11R-A21D-07	0.078507107385268	0	0.106997749867767	0.0471121085289374	0	0.134700326591054	0.00652402220070137	0.139970811617593	0.0114486839185177	0	0.0260611972047524	0	0	0.126443806912658	0.049265681974521	0.250234248642024	0	0	0.0200668596226881	0	0.0026673955335182	0	0	0.168450740320463	1.01410703676718
TCGA-OD-A75X-06A-12R-A32P-07	0	0.0235579381414431	0.0199098332601894	0	0	0.154183867963392	0.00191027977254661	0.10615351163353	0.00756984063734556	0	0.0495780083026677	0.0121903037684336	0	0.247062480444238	0.0848153341963931	0.252035675628987	0	0	0.0410329262508334	0	0	0	0	0.429763799940356	0.903357516783641
TCGA-EE-A29W-06A-11R-A18U-07	0.0812403386548205	0	0.0238773088808101	0.0745633530646876	0	0.0934625232396746	0	0.0483103568255344	0.0443757650485657	0	0.00361010926845276	0.0185891725331023	0.0222579611380352	0.169166965810322	0.00878832159648196	0.30036282048666	0	0	0.111395003452853	0	0	0	0	0.344619987511554	0.94261577516965
TCGA-EE-A3JE-06A-11R-A20F-07	0.0245203631726469	0.0299241980665526	0.0213440508355067	0.243821632382086	0	0.0230339262566738	0.04505572091395	0.0908370313931472	0.0666228991614843	0.0192670812570883	0.00874510265820682	0.00818652988492271	0.00129461322276806	0.148179243863556	0.0767894914260609	0.161963199024395	0	0	0.0290182401867421	0	0	0.0013966762942128	0	0.762687323480714	0.719469415769367
TCGA-EE-A2MH-06A-11R-A18S-07	0.11196416160247	0.114694953440301	0	0.176289934275665	0.016841003490691	0.0684770101655826	0.0136575367398642	0.0514289351454142	0.0959969163430099	0	0.0406686906549209	0.00795994382559014	0.017975481679349	0.0641958959337603	0.0491425755444567	0.153991828163543	0	0.00256723283953419	0.0141479001558486	0	0	0	0	0.747404810341105	0.731280773743918
TCGA-BF-A5EO-01A-12R-A27Q-07	0.0053990604719823	0	0.0320636471658211	0.21765038047493	0	0	0	0.120378613183437	0.0527701958513411	0	0.0831437732269101	0.00493290755122334	0.0758494661972443	0.246470901469426	0.0110855898538064	0.125583793711971	0	0.00414871404900742	0	0.0205229567929008	0	0	0	0.556179737747755	0.834623411653421
TCGA-EB-A82B-01A-11R-A352-07	0.0375136674345611	0	0.0714432462881733	0.140758659886896	0	0.028749853684523	0.0237082547841642	0.0914404852040874	0.0780120970986239	0	0.0724084347785924	0	0.00137756819523128	0.198922478367402	0.0757183530203007	0.127672467004754	0	0	0	0.0522744342526906	0	0	0	0.605120885524211	0.81281696420323
TCGA-HR-A5NC-01A-11R-A27Q-07	0.0440079731013737	0	0.0735910327854462	0.0121524485886244	0	0.036523058354923	0	0.0793644925139754	0.0277262867904551	0	0.0227089519039738	0.0163903154122137	0.0171976612724916	0.179751898012313	0.0183141852677965	0.379193372656335	0.00761249818505648	0.00959356326843735	0.0675188358523577	0	0	0.0083534260342271	0	0.263215177621416	0.984924175409893
TCGA-FS-A1Z7-06A-11R-A18T-07	0.0145175207272516	0	0.00543908086704188	0	0	0.0753271392430559	0	0.011800873413223	0.0235323345400848	0	0.0123504657460957	0.00351542541088508	0	0.614598464397819	0.0226755755270315	0.14003927567632	0	0	0.0762038444511915	0	0	0	0	0.869997208539212	0.52659829199612
TCGA-RP-A693-06A-13R-A311-07	0.0402589207436597	0.0142672292356238	0.0516791772195241	0.17897642628351	0	0.0184736047043	0.00254463547972723	0.0784174853540972	0.059850464957367	0	0.0235832641153397	0.00319114485253253	0.0343556161453917	0.109748838526347	0.0600402691897806	0.322409702399098	0	0	0.00220322079370099	0	0	0	0	0.692189397662237	0.76428483364271
TCGA-XV-A9W5-01A-11R-A38C-07	0.0221853986254662	0	0.0636424125390308	0.166403264977948	0	0.0271037282252301	0.00800182579863073	0.141902369058352	0.023193280675255	0	0.110017618317035	0.0135770701532148	0.041757778571887	0.099181429105326	0.0737775913197263	0.162938543364628	0	0.00223786473921607	0.0440798245290541	0	0	0	0	0.451267591857168	0.891741863011511
TCGA-FS-A4F4-06A-12R-A266-07	0	0.00622121751432524	0.00478890693817022	0.199392190581841	0	0.0323227908035619	0	0.0817960505246684	0.0689665240901194	0.0195483823925368	0.026510217077638	0	0.00468932098701121	0.330739879542847	0.0483480263217201	0.167803741587327	0	0	0.00887275163823356	0	0	0	0	0.729988388632532	0.716035593095892
TCGA-LH-A9QB-06A-11R-A38C-07	0.120052710218515	0	0.0432720737757868	0.0206209113574886	0	0.0298385675328469	0	0.163933972868967	0.0216788316443721	0.039333733348923	0.0858232615708972	0.00593989163593477	0	0.04714497375	0.0501294482964169	0.347288482897386	0	0.0043290082449027	0.00952151180119781	0.0110926210563642	0	0	0	0.0862178541356414	1.05219256229674
TCGA-EE-A2GB-06A-11R-A18T-07	0.0598602835590773	0	0.107439785009217	0.0553292828857279	0	0.0180005640470239	0.00624594102490542	0.117629941441079	0.024109975969722	0.00353635054540264	0.0320013726306794	0	0	0.204850241329183	0.0741202448982543	0.279213616298954	0	0.000138771493312176	0.0175236288674615	0	0	0	0	0.392188051026307	0.920819850149785
TCGA-D3-A3MR-06A-11R-A21D-07	0.015346213174877	0.0450600837153523	0.0440604233593238	0.240995513625932	0	0	0.0221097085264772	0.0893262359722298	0.0601845505450454	0.00589864852153939	0	0.0234771541571251	0.0160334601745045	0.230327162224544	0.0842717686665097	0.0986258283720257	0	0	0.024283248964514	0	0	0	0	0.772575903837908	0.709929989863325
TCGA-ER-A42L-06A-11R-A24X-07	0.0157022063026777	0.00251594242064365	0.0601733167402132	0.265721732938986	0	0	0.0293391106089645	0.0883978152031634	0.0667728323899362	0	0.0446632619866653	0.000799536403905358	0.0896042865735527	0.0134809340433458	0.0487909826504919	0.255927693442724	0.00691621965748594	0	0.0111941286372453	0	0	0	0	0.692965628790599	0.767305610281181
TCGA-EE-A2M8-06A-12R-A18S-07	0.0131183058915294	0.0245424198266913	0.00277740608644421	0.397108813974291	0	0	0	0.130921887043713	0.100835867217706	0	0.025876467880012	0.00702124366971942	0.0221882089351772	0.0407096766357503	0.0989235724284924	0.123228559645709	0.0127475707647652	0	0	0	0	0	0	0.726080383627719	0.716465825477963
TCGA-FS-A1Z4-06A-11R-A18T-07	0.127381148197905	0.104350998375961	0.030828281644345	0.0811915850092412	0	0.0801137041131122	0.0278060013369573	0.109548237622444	0.0525101679805282	0	0.0692482661991924	0	0.0058660407910338	0.0970955942648946	0.0813111331938584	0.118035044201818	0	0.00387209398762191	0.0108417030810868	0	0	0	0	0.838730294843541	0.68365180409766
TCGA-EB-A82C-01A-11R-A352-07	0.0855507934456198	0	0.0660904253435968	0.0495286547034453	0	0	0	0.193435169275908	0.0528727482080725	0	0.068526858933755	0	0.0305054834463136	0.192729992068935	0.0519108476535977	0.154878895280996	0	0.0258250793613616	0.0165733178733097	0.00843050550387267	0	0.00314122890121613	0	0.184914120386448	1.00875827099432
TCGA-BF-A3DL-01A-11R-A20F-07	0.0106391609857084	0	0.00655096406651373	0.1317869504763	0	0	0	0.105244143495657	0.0687798481217827	0	0.0409183642472668	0	0	0.385591486912115	0.00984241032040111	0.202120551212734	0	0.0186846981839365	0.0126731467138327	0	0.00716827526375234	0	0	0.407181819670783	0.922347916874084
TCGA-EE-A2GU-06A-11R-A18T-07	0.0465246590303633	0	0.0272809527848517	0.214691398202641	0	0	0.0300617243837936	0.120514309572963	0.103212155025939	0	0.12221932423526	0	0.0517218608733335	0.0469573480725795	0.070938433879264	0.159878727688849	0.00599910625016297	0	0	0	0	0	0	0.588473421519624	0.817656764284738
TCGA-EE-A2MT-06A-11R-A18S-07	0.0333012939049245	0	0.11409659535581	0.0545793882594173	0	0.0712456170683775	0.00771798832170882	0.181594170316628	0.0434016402966905	0	0.0502435826948372	0.000289284251469816	0	0.225904132793799	0.0362414870676698	0.12669327206415	0	0.0267833843918829	0.0253129851699716	0.00259517804266294	0	0	0	0.354109062351197	0.937206018039834
TCGA-D3-A51H-06A-12R-A266-07	0.28383736264128	0.167776333889484	0	0.076653072582302	0.0497790015340585	0.0120514394073168	0.0109566454184663	0.0747437039048701	0.0796046957453726	0	0.0293298466552075	0	0.0124920572008794	0.0883315197491955	0.0469326166303469	0.0546330424332364	0	0.000394697862211926	0.0124839643457714	0	0	0	0	0.853497486837298	0.636239156043625
TCGA-EB-A3HV-01A-11R-A21D-07	0.00186230777848224	0.00973478671909235	0.000392208868448336	0.0831184369628462	0	0.0422565698963073	0	0.0396121180529931	0.0447711031873509	0	0.0659578485655633	0	0.0219788549132187	0.337865427125587	0.0108937021345658	0.268498202638502	0.00644851680470954	0.00520471533474744	0.0500949178643362	0	0	0.01131028315325	0	0.491174213004859	0.871416737880563
TCGA-ER-A19H-06A-12R-A18S-07	0.0191852613259505	0.00539439119734852	0.0306326711880035	0.21903887861332	0	0.00676047415161767	0.021996784198129	0.103749403353759	0.0561848944498952	0	0.0619135760269481	0	0.0242963525424531	0.13608169129905	0.063331544738259	0.216801818064169	0.0012285705424403	0	0.0334036883086567	0	0	0	0	0.601633580690257	0.814567452597837
TCGA-EB-A85I-01A-11R-A352-07	0.00813934568515716	0	0.0161789480414162	0.357537013960849	0	0	0	0.128709097869333	0.107222415895703	0	0.0179041600564689	0.0658844906073467	0.0388981735755488	0.127992468691778	0.0367475020154822	0.0935105577353997	0	0.00127582586551766	0	0	0	0	0	0.549820010752888	0.834979097865927
TCGA-XV-AAZY-01A-12R-A40A-07	0.0118672461644453	0.0203951493236824	0	0.277095814114152	0.0148342594801464	0	0	0.0555813465537559	0.116159614622128	0	0.0504009270902476	0.0276319798979091	0.0322283619884303	0.22940975153259	0.0331130504192075	0.105297309576509	0	0	0.0259851892367965	0	0	0	0	0.509164228190051	0.860221401141585
TCGA-WE-A8JZ-06A-11R-A37K-07	0.0836873176456047	0	0.0531326035924321	0.0915886452143543	0	0	0.00126298762827385	0.0878352434101308	0.0412270988703228	0	0.0350206431800942	0	0	0.464429112230251	0.052337608559007	0.0713948964761763	0	0	0.0180838431933527	0	0	0	0	0.634627163227295	0.777999431392811
TCGA-D3-A2JB-06A-11R-A18T-07	0.159792157039414	0.1232955332512	0.0442343007212477	0.14102533649027	0	0.0299464801611725	0.00529396676346467	0.101221412625319	0.0774624817235468	0	0.020842148214088	0	0	0.1365290030521	0.0648722216525266	0.0825561044499594	0	0	0.0129288538556904	0	0	0	0	0.861376951316513	0.661580540080172
TCGA-3N-A9WB-06A-11R-A38C-07	0.0852660880555505	0	0.108773328156765	0	0.00517214688284468	0.0501350839401021	0	0.050314758533292	0.0142605844387594	0.000606936317802813	0.0278742728525464	0	0	0.284694945575864	0.0198613555235115	0.290830379566581	0	0	0.0622101201563813	0	0	0	0	0.253709925210742	0.994011950735873
TCGA-FS-A1ZN-01A-11R-A18T-07	0.0646920867049474	0	0.0805360103144602	0.0372909249594687	0	0.0243134574893738	0	0.0345309364352589	0.0262543969004028	0	0.0606636454247331	0	0	0.445792627871476	0.0156011246366865	0.141963165725513	0	0	0	0.0653392700545941	0	0.00302235348308552	0	0.405197361487954	0.926452844687393
TCGA-EB-A5UM-01A-11R-A311-07	0.0688974597012758	0.0255137286950995	0.0374374592806521	0.254931150567432	0	0.0120480279565267	0	0.142888241584461	0.117087765969932	0	0.0232651037069603	0.0290120294674242	0.0202760696467049	0.0934514312043614	0.0605438548745868	0.0824818322054932	0.00817633881001508	0	0.0239895063290746	0	0	0	0	0.603412610797921	0.809271649130224
TCGA-Z2-A8RT-06A-11R-A37K-07	0.0714017705953149	0.037567687981482	0.0460462847002734	0.145346696416691	0	0.0590517287636615	0	0.0945643995319786	0.049029574128108	0	0.0631008409942405	0	0.0380188559690378	0.0805488719802673	0.0886096680056067	0.213194624289538	0.00410950112927002	0	0.00940949551453093	0	0	0	0	0.658374042120016	0.788300430101895
TCGA-D3-A1Q1-06A-21R-A18T-07	0.0527467407343824	0	0.0761268763751819	0.0836652474796324	0	0.032626635788904	0	0.0939867057346997	0.0310117994753044	0	0.0222471520379228	0.0179592180660093	0.0441087255561686	0.138777187929025	0.0296849242767499	0.341333572458224	0.00444019966621939	0.0178859412704666	0.0122653229142137	0	0.00113375023689604	0	0	0.286879450333187	0.969002151720766
TCGA-EB-A5FP-01A-11R-A27Q-07	0.0420225967769702	0	0.118267220711409	0.0300389373857222	0.0355916984141251	0	0	0.173130411042416	0	0	0.0748687799401715	0	0	0.397699636571382	0.0304238856453411	0.071020073179839	0	0.0235769877072521	0.00335977262537158	0	0	0	0	0.274313408794862	0.986769012479243
TCGA-EB-A85J-01A-12R-A352-07	0.0411146792196145	0	0.0239310585580176	0.268992277252735	0	0	0.0320600964706454	0.0857249131878561	0.06492472241896	0	0.0366529247530336	0	0.0362405871786525	0.290292035958256	0.0407326060984275	0.071818056303221	0	0	0	0.00751604260058121	0	0	0	0.785471641683372	0.68953578588149
TCGA-GN-A4U3-06A-11R-A32P-07	0	0.0186226216315281	0.202007449746812	0.106533732467889	0	0	0	0.111595477124926	0.0268067690810604	0	0.035879511858161	0.00976195541030623	0.0243914395513698	0.229944098396288	0.0085471292579543	0.201019481864545	0	0	0	0.0201143127776617	0.00477602083149878	0	0	0.19507068369313	1.00981022404386
TCGA-FS-A1ZQ-06A-11R-A18U-07	0.0602691376768018	0.0117311324339662	0.0149311917314864	0.116711320567095	0	0.0042972169294958	0.00149812297791182	0.111902036763566	0.112656058365577	0	0.0291519579241421	0.00189056335317501	0.00295931299693957	0.304659851960284	0.0366158566494709	0.141778272401254	0	0.00158058613702551	0.0396548447488196	0	0	0.00771253638298946	0	0.396112495744076	0.920349193057449
TCGA-BF-A5ES-01A-11R-A27Q-07	0.0111904045088498	0.0157497423467766	0.00251263805680816	0.122554092365911	0	0.00645319361538446	0	0.117760173186558	0.136775215692537	0	0.0745183622947212	0	0.0087295099984509	0.153942447395261	0.0570842737106888	0.263744560079912	0.00327390607138984	0	0.0100931695946715	0	0	0.0156183110820808	0	0.364913741420295	0.9346003977696
TCGA-D3-A5GN-06A-11R-A27Q-07	0.0101478802067206	0	0.0507204820822788	0.195937551412459	0	0	0.0500025386728845	0.126213385767256	0.0432327675731798	0	0.0169076772550214	0.0115343170645659	0.0129898882623639	0.277379603041993	0.074777204983905	0.112463765611928	0	0	0.0176929380654434	0	0	0	0	0.72572677933701	0.735313609476502
TCGA-FW-A3R5-06A-11R-A239-07	0.140567419878535	0	0.032856925825954	0.0424482873820877	0	0.13744483412291	0	0.11882352422412	0	0	0.0319818528226365	0.00638111805711693	0.0109410272076862	0.15992982558936	0.104925378412085	0.193179663780683	0.00227647527001602	0	0.0168316174259188	0	0.00141205000088956	0	0	0.562923683950151	0.835445404171618
TCGA-ER-A2ND-06A-11R-A18T-07	0.0116265567915352	0.0112398623589845	0.0452609392103775	0.154792052206541	0	0.0427574533133898	0.0364224911616551	0.0718302003159117	0.0288368156781893	0	0.0529619636223371	0	0.0264897071147522	0.108929429365859	0.0954180347425285	0.276698218121654	0.00289972956371475	0	0.00703504525846816	0	0	0.0268015011741022	0	0.344477389158879	0.942621810619663
TCGA-BF-AAP1-01A-11R-A39D-07	0	0.053280147356524	0.0124651542321508	0.074558985181878	0	0	0	0.0885543282769214	0.0298755375561701	0	0.0247743350108745	0.016505852442819	0.198864514286477	0	0.016376943826438	0.397148175629045	0.0148263192407672	0.00342032949875389	0.0693493774611811	0	0	0	0	0.400331809351577	0.916889565753794
TCGA-BF-A1PX-01A-12R-A18T-07	0.00411464319582981	0.00142363324750769	0.00154236812889325	0.315698486089047	0	0	0.0185571072865606	0.0763074972318274	0.0743545545355808	0	0.0776329346066787	0.0186903466801462	0.0245373094256431	0.142005341752723	0.0566442246006655	0.130488660826912	0.000161446052560978	0	0.0578414463394233	0	0	0	0	0.752149339688652	0.712238178084406
TCGA-D3-A8GS-06A-12R-A37K-07	0.00755183287791709	0.00841101933748301	0.09156346013197	0.220388029551871	0	0.0278908017250336	0.0358941525082368	0.0416887781790609	0.0739374345378584	0	0.0924303275205748	0	0.039445642333442	0.121846924000622	0.0772218015812307	0.161564675847977	0	0	0.000165119866723061	0	0	0	0	0.671668755190142	0.776069071738451
TCGA-EB-A5UL-06A-11R-A311-07	0.0832357252802447	0.0473506679944416	0.0785288089809948	0.216030869550453	0	0	0.0286581819027382	0.173122283591549	0.0316808608544982	0	0.07928882238893	0	0.0149914367482744	0.107656204344108	0.0854834694119548	0.0539726689518132	0	0	0	0	0	0	0	0.691556042271182	0.760649713865469
TCGA-EB-A431-01A-11R-A266-07	0.0903088683155938	0	0.051020141322692	0.0440234662108675	0	0.00379291654526124	0.0371644151945208	0.0706829015623455	0.0699505016939508	0	0.0892232459291439	0	0.0323395005742832	0.16290569134267	0.0662428419240534	0.183553540141122	0	0.0568112661298919	0.00966023281420291	0	0	0.0323204702994008	0	0.326302993990622	0.948697893613264
TCGA-WE-A8ZO-06A-11R-A37K-07	0.00326047900080988	0	0.0353273560521292	0.23454170347901	0	0.0277569675937026	0	0.0850607537055054	0.0717446400244605	0	0.0278758056700407	0.00649180857046125	0.0305374380498057	0.0297688695120761	0.110869663240049	0.324804739475479	0	0	0.00849894870843997	0	0	0.00346082691803057	0	0.54901272963837	0.839475423203764
TCGA-ER-A3EV-06A-11R-A20F-07	0.0508401893544049	0	0.0963438954585507	0.245165384649974	0	0	0	0.135490972954016	0.0227647368641089	0	0.00422152176853752	0.0360036165145635	0.00865978018904539	0.120197260712997	0.0366814479014957	0.207949647155812	0.0169474112903413	0	0	0.0181167061017266	0.000617429084426216	0	0	0.395120674813015	0.918535402762387
TCGA-EE-A17Y-06A-11R-A18T-07	0.00730864517021951	0	0.113139720940081	0.0254332404106395	0	0	0	0.0593358387266018	0.0464507315060176	0	0.0364459237330959	0	0	0.612612420746991	0.0214462486873674	0.0376805400042351	0	0	0.000609378051640729	0.0310308093273661	0	0.00850650269574517	0	0.764132403961978	0.655755592836117
